4-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Onions - Raw, 0.75 cup, chopped",50,12g,0g,1g,0mg,4mg,5g,2g
"Japanese Pumpkin - Kabocha Squash, 2 cup",60,14g,0g,0g,0mg,0mg,6g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
Lunch,,,,,,,,
"Ichiban - Medium Firm Tofu, 0.33 container (18 oz ea.)",120,4g,6g,14g,0mg,60mg,0g,0g
"Ichiban - Medium Firm Tofu, 0.5 container (18 oz ea.)",180,6g,9g,21g,0mg,90mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Carrots - Raw, 1.5 large (7-1/4"" to 8-1/2"" long)",44,10g,0g,1g,0mg,75mg,5g,3g
"U of I Steamed Broccoli - Broccoli - Steamed (Nothing Added), 1/2 c",27,5g,0g,3g,0mg,15mg,1g,3g
"Hana - Soba Japanese Buckwheat Noodles, 1 (100g)",360,65g,3g,14g,0mg,23mg,0g,1g
Dinner,,,,,,,,
"Home Cooked - Roast Parsnip, 65 g 1/2 large",55,27g,1g,2g,0mg,16mg,8g,6g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 8 almonds",52,1g,4g,2g,0mg,0mg,0g,1g
"oat bar, 1 1/3 serving",175,23g,3g,15g,0mg,182mg,1g,3g
"Nestle - Semi-Sweet Chocolate Chips, 1.5 tbsp., 0.5 oz",105,14g,6g,1g,0mg,0mg,12g,0g
TOTAL:,"1,742",263g,46g,93g,0mg,612mg,39g,55g
5-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
Dinner,,,,,,,,
"oat bar, 4 serving",524,69g,9g,45g,0mg,545mg,3g,10g
Snacks,,,,,,,,
"Nestle - Semi-Sweet Chocolate Chips, 2 tbsp., 0.5 oz",140,18g,8g,1g,0mg,0mg,16g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 12 almonds",77,2g,7g,3g,0mg,0mg,1g,2g
TOTAL:,"1,433",171g,49g,93g,0mg,808mg,24g,47g
6-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"oat bar, 1 serving",131,17g,2g,11g,0mg,136mg,1g,3g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Tomatoes, Roma - Raw, 1 (Medium)",35,7g,0g,1g,0mg,5mg,3g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
Snacks,,,,,,,,
"oat bar, 4 serving",524,69g,9g,45g,0mg,545mg,3g,10g
TOTAL:,"1,892",229g,44g,159g,0mg,"1,617mg",22g,66g
7-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"oat bar, 1 serving",131,17g,2g,11g,0mg,136mg,1g,3g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Chard - Swiss, raw, 3 cup",21,4g,0g,2g,0mg,230mg,1g,2g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"garbanzo soup, 1 serving",192,39g,3g,10g,0mg,51mg,11g,10g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 3 almonds",19,1g,2g,1g,0mg,0mg,0g,0g
"oat bar, 1 1/2 serving",196,26g,3g,17g,0mg,205mg,1g,4g
TOTAL:,"1,523",171g,44g,133g,0mg,"1,307mg",22g,50g
8-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Almonds - Raw Almonds, No Salt, 3 pieces",24,1g,3g,1g,0mg,0mg,0g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"oat bar, 1/2 serving",65,9g,1g,6g,0mg,68mg,0g,1g
Lunch,,,,,,,,
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
Snacks,,,,,,,,
"oat bar, 3/4 serving",98,13g,2g,9g,0mg,102mg,0g,2g
TOTAL:,"1,005",132g,26g,76g,0mg,698mg,12g,39g
9-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"oat bar, 1 serving",131,17g,2g,11g,0mg,136mg,1g,3g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"garbanzo soup, 1 serving",192,39g,3g,10g,0mg,51mg,11g,10g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 3 almonds",19,1g,2g,1g,0mg,0mg,0g,0g
"oat bar, 1 1/2 serving",196,26g,3g,17g,0mg,205mg,1g,4g
TOTAL:,"1,619",187g,45g,136g,0mg,"1,140mg",27g,52g
10-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"oat bar, 1/2 serving",65,9g,1g,6g,0mg,68mg,0g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Almonds - Raw Almonds, No Salt, 3 pieces",24,1g,3g,1g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"garbanzo soup, 1 serving",192,39g,3g,10g,0mg,51mg,11g,10g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 3 almonds",19,1g,2g,1g,0mg,0mg,0g,0g
"Primal Strips - Thai Peanut Meatless Vegan Jerky, Seitan, 1 package",74,8g,2g,10g,0mg,353mg,4g,1g
"Brett's - Chili W/ Beans/Gr Beef, 0.25 cup",76,6g,6g,6g,0mg,170mg,0g,1g
"oat bar, 1 1/2 serving",196,26g,3g,17g,0mg,205mg,1g,4g
TOTAL:,"1,292",165g,39g,97g,0mg,"1,367mg",27g,40g
11-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"oat bar, 1 serving",131,17g,2g,11g,0mg,136mg,1g,3g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Chard - Swiss, raw, 3 cup",21,4g,0g,2g,0mg,230mg,1g,2g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"garbanzo soup, 1 serving",192,39g,3g,10g,0mg,51mg,11g,10g
"Pulumone - firm tofu, 1/4 container (18 oz)",105,3g,7g,11g,0mg,8mg,0g,2g
Snacks,,,,,,,,
"oat bar, 1 1/2 serving",196,26g,3g,17g,0mg,205mg,1g,4g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 3 almonds",19,1g,2g,1g,0mg,0mg,0g,0g
TOTAL:,"1,664",178g,51g,144g,0mg,"1,313mg",27g,51g
12-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"oat bar, 1 serving",131,17g,2g,11g,0mg,136mg,1g,3g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"Japanese Pumpkin - Kabocha Squash, 4 cup",120,28g,0g,0g,0mg,0mg,12g,4g
"oat bar, 6 serving",785,103g,13g,68g,0mg,818mg,4g,15g
Snacks,,,,,,,,
"Seeds - Pumpkin and squash seeds, whole, roasted, with salt added, 0.5 oz (85 seeds)",63,8g,3g,3g,0mg,81mg,0g,0g
TOTAL:,"1,981",245g,46g,161g,0mg,"1,703mg",24g,54g
13-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
"oat bar, 1/2 serving",65,9g,1g,6g,0mg,68mg,0g,1g
Lunch,,,,,,,,
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
Dinner,,,,,,,,
"Japanese Pumpkin - Kabocha Squash, 1 cup",30,7g,0g,0g,0mg,0mg,3g,1g
"garbanzo soup, 1 serving",192,39g,3g,10g,0mg,51mg,11g,10g
"oat bar, 6 serving",785,103g,13g,68g,0mg,818mg,4g,15g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 2 almonds",13,0g,1g,0g,0mg,0mg,0g,0g
"Seeds - Pumpkin and squash seeds, whole, roasted, with salt added, 0.25 oz (85 seeds)",32,4g,1g,1g,0mg,41mg,0g,0g
"oat bar, 1/2 serving",65,9g,1g,6g,0mg,68mg,0g,1g
TOTAL:,"2,078",263g,48g,171g,0mg,"1,721mg",26g,62g
14-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Japanese Pumpkin - Kabocha Squash, 2 cup",80,18g,0g,2g,0mg,0mg,8g,2g
"oat bar, 1 serving",131,17g,2g,11g,0mg,136mg,1g,3g
Lunch,,,,,,,,
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
Dinner,,,,,,,,
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
Snacks,,,,,,,,
"oat bar, 1 1/2 serving",196,26g,3g,17g,0mg,205mg,1g,4g
"Seeds - Pumpkin and squash seeds, whole, roasted, with salt added, 0.5 oz (85 seeds)",63,8g,3g,3g,0mg,81mg,0g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 3 almonds",19,1g,2g,1g,0mg,0mg,0g,0g
TOTAL:,"1,307",179g,30g,94g,0mg,950mg,22g,44g
15-Jan-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Chard - Swiss, raw, 3 cup",21,4g,0g,2g,0mg,230mg,1g,2g
